paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,clean_author_name,canonical_changed,v4_group,departed_mark,manual_note
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,5,Haocheng Wang,Haocheng Wang,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,6,Wanjia Zhao,Wanjia Zhao,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,7,Liyue Zhang,Liyue Zhang,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,8,Zhe Fu,Zhe Fu,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,9,Qihao Zhu,Qihao Zhu,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,10,Dejian Yang,Dejian Yang,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,11,Z. F. Wu,Z. F. Wu,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,12,Zhibin Gou,Zhibin Gou,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,13,Shirong Ma,Shirong Ma,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,14,Hongxuan Tang,Hongxuan Tang,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,15,Yuxuan Liu,Yuxuan Liu,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,16,Wenjun Gao,Wenjun Gao,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,17,Daya Guo,Daya Guo,FALSE,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,18,Chong Ruan,Chong Ruan,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,1,Chenggang Zhao,Chenggang Zhao,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,2,Chengqi Deng,Chengqi Deng,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,3,Chong Ruan,Chong Ruan,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,4,Damai Dai,Damai Dai,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,5,Huazuo Gao,Huazuo Gao,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,6,Jiashi Li,Jiashi Li,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,7,Liyue Zhang,Liyue Zhang,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,8,Panpan Huang,Panpan Huang,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,9,Shangyan Zhou,Shangyan Zhou,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,10,Shirong Ma,Shirong Ma,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,11,Wenfeng Liang,Wenfeng Liang,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,12,Ying He,Ying He,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,13,Yuqing Wang,Yuqing Wang,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,14,Yuxuan Liu,Yuxuan Liu,FALSE,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,15,Y. X. Wei,Y. X. Wei,FALSE,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,1,Haoran Wei,Haoran Wei,FALSE,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,2,Yaofeng Sun,Yaofeng Sun,FALSE,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,3,Yukun Li,Yukun Li,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,1,Zhihong Shao,Zhihong Shao,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,2,Yuxiang Luo,Yuxiang Luo,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,3,Chengda Lu,Chengda Lu,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,4,Z. Z. Ren,Z. Z. Ren,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,5,Jiewen Hu,Jiewen Hu,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,6,Tian Ye,Tian Ye,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,7,Zhibin Gou,Zhibin Gou,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,8,Shirong Ma,Shirong Ma,FALSE,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,9,Xiaokang Zhang,Xiaokang Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,2,Aixin Liu,Aixin Liu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,3,Aoxue Mei,Aoxue Mei,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,4,Bangcai Lin,Bangcai Lin,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,5,Bing Xue,Bing Xue,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,6,Bingxuan Wang,Bingxuan Wang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,7,Bingzheng Xu,Bingzheng Xu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,8,Bochao Wu,Bochao Wu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,9,Bowei Zhang,Bowei Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,10,Chaofan Lin,Chaofan Lin,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,11,Chen Dong,Chen Dong,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,12,Chengda Lu,Chengda Lu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,13,Chenggang Zhao,Chenggang Zhao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,14,Chengqi Deng,Chengqi Deng,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,15,Chenhao Xu,Chenhao Xu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,16,Chong Ruan,Chong Ruan,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,17,Damai Dai,Damai Dai,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,18,Daya Guo,Daya Guo,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,19,Dejian Yang,Dejian Yang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,20,Deli Chen,Deli Chen,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,21,Erhang Li,Erhang Li,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,22,Fangqi Zhou,Fangqi Zhou,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,23,Fangyun Lin,Fangyun Lin,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,24,Fucong Dai,Fucong Dai,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,25,Guangbo Hao,Guangbo Hao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,26,Guanting Chen,Guanting Chen,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,27,Guowei Li,Guowei Li,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,28,H. Zhang,H. Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,29,Hanwei Xu,Hanwei Xu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,30,Hao Li,Hao Li,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,31,Haofen Liang,Haofen Liang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,32,Haoran Wei,Haoran Wei,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,33,Haowei Zhang,Haowei Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,34,Haowen Luo,Haowen Luo,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,35,Haozhe Ji,Haozhe Ji,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,36,Honghui Ding,Honghui Ding,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,37,Hongxuan Tang,Hongxuan Tang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,38,Huanqi Cao,Huanqi Cao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,39,Huazuo Gao,Huazuo Gao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,40,Hui Qu,Hui Qu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,41,Hui Zeng,Hui Zeng,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,42,Jialiang Huang,Jialiang Huang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,43,Jiashi Li,Jiashi Li,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,44,Jiaxin Xu,Jiaxin Xu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,45,Jiewen Hu,Jiewen Hu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,46,Jingchang Chen,Jingchang Chen,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,47,Jingting Xiang,Jingting Xiang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,48,Jingyang Yuan,Jingyang Yuan,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,49,Jingyuan Cheng,Jingyuan Cheng,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,50,Jinhua Zhu,Jinhua Zhu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,51,Jun Ran,Jun Ran,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,52,Junguang Jiang,Junguang Jiang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,53,Junjie Qiu,Junjie Qiu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,54,Junlong Li,Junlong Li,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,55,Junxiao Song,Junxiao Song,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,56,Kai Dong,Kai Dong,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,57,Kaige Gao,Kaige Gao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,58,Kang Guan,Kang Guan,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,59,Kexin Huang,Kexin Huang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,60,Kexing Zhou,Kexing Zhou,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,61,Kezhao Huang,Kezhao Huang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,62,Kuai Yu,Kuai Yu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,63,Lean Wang,Lean Wang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,64,Lecong Zhang,Lecong Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,65,Lei Wang,Lei Wang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,66,Liang Zhao,Liang Zhao,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,67,Liangsheng Yin,Liangsheng Yin,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,68,Lihua Guo,Lihua Guo,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,69,Lingxiao Luo,Lingxiao Luo,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,70,Linwang Ma,Linwang Ma,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,71,Litong Wang,Litong Wang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,72,Liyue Zhang,Liyue Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,73,M. S. Di,M. S. Di,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,74,M. Y Xu,M. Y Xu,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,75,Mingchuan Zhang,Mingchuan Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,76,Minghua Zhang,Minghua Zhang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,77,Minghui Tang,Minghui Tang,FALSE,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,78,Mingxu Zhou,Mingxu Zhou,FALSE,,,
